id,key,value,type
1576856339,network,Namma Metro,regular
1576856339,railway,station,regular
1576856339,station,subway,regular
1576856339,operator,BMRCL,regular
1576856339,construction,station,regular
1576912345,name,Bangalore University Cross (Proposed),regular
1576912345,network,Namma Metro,regular
1576912345,railway,proposed,regular
1576912345,station,subway,regular
1576912345,operator,BMRCL,regular
1576912345,proposed,station,regular
1576912362,name,Kengeri (Proposed),regular
1576912362,network,Namma Metro,regular
1576912362,railway,proposed,regular
1576912362,station,subway,regular
1576912362,operator,BMRCL,regular
1576912362,proposed,station,regular
1576912366,name,Rajarajeshwari Nagar (Proposed),regular
1576912366,network,Namma Metro,regular
1576912366,railway,proposed,regular
1576912366,station,subway,regular
1576912366,operator,BMRCL,regular
1576912366,proposed,station,regular
1576912437,name,Nayandahalli (Proposed),regular
1576912437,network,Namma Metro,regular
1576912437,railway,proposed,regular
1576912437,station,subway,regular
1576912437,operator,BMRCL,regular
1576912437,proposed,station,regular
1576912491,name,RV College of Engineering (Proposed),regular
1576912491,network,Namma Metro,regular
1576912491,railway,proposed,regular
1576912491,station,subway,regular
1576912491,operator,BMRCL,regular
1576912491,proposed,station,regular
1576973953,name,BIEC (Proposed),regular
1576973953,network,Namma Metro,regular
1576973953,railway,proposed,regular
1576973953,station,subway,regular
1576973953,operator,BMRCL,regular
1576973953,proposed,station,regular
1576973954,name,Jindal (Proposed),regular
1576973954,network,Namma Metro,regular
1576973954,railway,proposed,regular
1576973954,station,subway,regular
1576973954,operator,BMRCL,regular
1576973954,proposed,station,regular
1576973980,name,Manjunathnagar (Proposed),regular
1576973980,network,Namma Metro,regular
1576973980,railway,proposed,regular
1576973980,station,subway,regular
1576973980,operator,BMRCL,regular
1576973980,proposed,station,regular
1577582017,name,Kamat,regular
1577582017,amenity,restaurant,regular
1577582017,cuisine,vegetarian,regular
1577582017,vegetarian,only,diet
1577747842,name,Vajrahalli (Proposed),regular
1577747842,network,Namma Metro,regular
1577747842,railway,proposed,regular
1577747842,station,subway,regular
1577747842,operator,BMRCL,regular
1577747842,proposed,station,regular
1577747860,name,Anjanapura Cross Road (Proposed),regular
1577747860,network,Namma Metro,regular
1577747860,railway,proposed,regular
1577747860,station,subway,regular
1577747860,operator,BMRCL,regular
1577747860,proposed,station,regular
1577747900,name,Thalaghattapura (Proposed),regular
1577747900,network,Namma Metro,regular
1577747900,railway,proposed,regular
1577747900,station,subway,regular
1577747900,operator,BMRCL,regular
1577747900,proposed,station,regular
1577747933,name,Krishna Leela Park (Proposed),regular
1577747933,network,Namma Metro,regular
1577747933,railway,proposed,regular
1577747933,station,subway,regular
1577747933,operator,BMRCL,regular
1577747933,proposed,station,regular
1577748004,name,Anjanapura Township/NICE Junction (Proposed),regular
1577748004,network,Namma Metro,regular
1577748004,railway,proposed,regular
1577748004,station,subway,regular
1577748004,operator,BMRCL,regular
1577748004,proposed,station,regular
1577755422,name,Vaikunta Hill,regular
1577755422,natural,peak,regular
1577761240,name,Kaolin Hill,regular
1577761240,natural,peak,regular
1577982297,name,Jayadeva Hospital Interchange (Proposed),regular
1577982297,disused,yes,regular
1577982297,railway,proposed_station,regular
1577982346,name,Chikkabegur (u/c),regular
1577982346,railway,station,regular
1577982346,station,subway,regular
1577982365,name,Oxford College (u/c),regular
1577982365,railway,station,regular
1577982365,station,subway,regular
1577982399,name,Basapura Road (u/c),regular
1577982399,network,Namma Metro,regular
1577982399,proposed,station,regular
1577982399,railway,station,regular
1577982399,station,subway,regular
1577982449,name,Bommasandra (u/c),regular
1577982449,network,Namma Metro,regular
1577982449,railway,station,regular
1577982449,station,subway,regular
1577982500,name,Hebbagodi (u/c),regular
1577982500,network,Namma Metro,regular
1577982500,railway,station,regular
1577982500,station,subway,regular
1577982537,name,Huskur Road (u/c),regular
1577982537,network,Namma Metro,regular
1577982537,railway,station,regular
1577982537,station,subway,regular
1577982549,name,Electronics City 2 (u/c),regular
1577982549,network,Namma Metro,regular
1577982549,railway,station,regular
1577982549,station,subway,regular
1577982736,name,Muneshwara Nagar (u/c),regular
1577982736,railway,station,regular
1577982736,station,subway,regular
1578382131,name,Hulimavu (Proposed),regular
1578382131,proposed,station,regular
1578382143,disused,yes,regular
1578382143,name,Tannery Road (u/c),regular
1578382143,network,Namma Metro,regular
1578382143,operator,BMRCL,regular
1578382143,railway,station,regular
1578382143,station,subway,regular
1578382267,name,J P Nagar 4th Phase(Proposed),regular
1578382267,railway,proposed,regular
1578382267,proposed,station,regular
1578382298,name,Gottigere (Proposed),regular
1578382298,proposed,station,regular
1578382496,disused,yes,regular
1578382496,name,MICO Bosch (u/c),regular
1578382496,railway,station,regular
1578382496,station,subway,regular
1578382524,name,Nagawara (Proposed),regular
1578382524,network,Namma Metro,regular
1578382524,railway,proposed,regular
1578382524,station,subway,regular
1578382524,operator,BMRCL,regular
1578382524,proposed,station,regular
1578382711,name,Pottery Town (u/c),regular
1578382711,kn,\xe0\xb2\xaa\xe0\xb3\x8a\xe0\xb2\x9f\xe0\xb2\xb0\xe0\xb2\xbf \xe0\xb2\x9f\xe0\xb3\x8c\xe0\xb2\xa8\xe0\xb3\x8d,name
1578382711,network,Namma Metro,regular
1578382711,operator,BMRCL,regular
1578382711,railway,station,regular
1578382711,station,subway,regular
1578382785,disused,yes,regular
1578382785,name,Vellara  (u/c),regular
1578382785,network,Namma Metro,regular
1578382785,operator,BMRCL,regular
1578382785,railway,station,regular
1578382785,station,subway,regular
1579059710,disused,yes,regular
1579059710,name,Arabic College (u/c),regular
1579059710,network,Namma Metro,regular
1579059710,operator,BMRCL,regular
1579059710,railway,station,regular
1579059710,station,subway,regular
1579059713,disused,yes,regular
1579059713,name,Venkateshapura (u/c),regular
1579059713,network,Namma Metro,regular
1579059713,operator,BMRCL,regular
1579059713,railway,station,regular
1579059713,station,subway,regular
1579059716,disused,yes,regular
1579059716,name,Shivajinagar (u/c),regular
1579059716,network,Namma Metro,regular
1579059716,operator,BMRCL,regular
1579059716,railway,station,regular
1579059716,station,subway,regular
1579059734,disused,yes,regular
1579059734,name,Cantonment (u/c),regular
1579059734,network,Namma Metro,regular
1579059734,operator,BMRCL,regular
1579059734,railway,station,regular
1579059734,station,subway,regular
1579413181,building,entrance,regular
1579616024,name,"b""Chef Bakers""",regular
1579616024,shop,bakery,regular
1579616028,barrier,gate,regular
1579616029,fee,no,regular
1579616029,amenity,parking,regular
1579616029,capacity,5,regular
1579616034,name,"b""Sheejas Stores""",regular
1579616034,shop,convenience,regular
1579616034,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1579616034,postcode,560066,addr
1579616035,name,National Pharma,regular
1579616035,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1579616035,amenity,pharmacy,regular
1579616035,dispensing,yes,regular
1579616035,postcode,560066,addr
1579616036,name,Avenue Pharma,regular
1579616036,amenity,pharmacy,regular
1579616036,dispensing,yes,regular
1579616037,name,Mayura Bakery and Sweets,regular
1579616037,shop,bakery,regular
1579616037,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1579616037,postcode,560066,addr
1580632674,fee,yes,regular
1580632674,amenity,toilets,regular
1580632674,wheelchair,no,regular
1580635076,name,Canara Bank,regular
1580635076,amenity,atm,regular
1580635076,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\xa8\xe0\xb2\xb0\xe0\xb2\xbe \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
1580635076,operator,Canara Bank,regular
1580635077,name,SBI,regular
1580635077,amenity,atm,regular
1580635077,kn,\xe0\xb2\xad\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xa4\xe0\xb3\x80\xe0\xb2\xaf \xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
1580635077,operator,SBI,regular
1580635078,name,Union Bank,regular
1580635078,amenity,atm,regular
1580635078,operator,Union Bank,regular
1580635863,fee,yes,regular
1580635863,lit,yes,regular
1580635863,name,2-Wheeler Parking,regular
1580635863,access,customers,regular
1580635863,amenity,parking_space,regular
1580635863,covered,yes,regular
1580635863,parking,surface,regular
1580635863,surface,paved,regular
1580635863,supervised,yes,regular
1580635863,opening_hours,24/7,regular
1580641313,name,Vagdevi School Canteen,regular
1580641313,amenity,restaurant,regular
1581346714,name,New Sagar,regular
1581346714,amenity,restaurant,regular
1581346714,cuisine,indian,regular
1581346715,name,Akshara Regency,regular
1581346715,phone,+91 80 41497575,regular
1581346715,tourism,guest_house,regular
1581348944,name,MK Ahmed Super Market,regular
1581348944,shop,supermarket,regular
1581434245,name,Shoprite,regular
1581434245,shop,supermarket,regular
1581434245,street,Nagarbhavi 80 Feet Road,addr
1581458913,building,yes,regular
1581458927,building,residential,regular
1581458927,city,Bangalore,addr
1581458927,street,13Th Main Road,addr
1581458927,subur,Nagrbhavi 2nd Stage,addr
1581458927,locality,Vinayaka Layout,addr
1581458927,postcode,560072,addr
1581458927,housename,Ashiana,addr
1581458927,housenumber,859,addr
1581492472,name,KSRTC Bangalore Rural Divisional Offices,regular
1581492472,building,yes,regular
1581492472,street,Mysore Road,addr
1581492472,designation,Divisional Controller,regular
1581492472,locality,Deepanjalinagar,addr
1581492472,postcode,560026,addr
1581492472,housename,"Divisional Offices, KSRTC, Bangalore Rural Division",addr
1582740766,railway,level_crossing,regular
1582740823,highway,bus_stop,regular
1582740823,name,Soukya Hospital Junction,regular
1582763004,name,Kempapura,regular
1582763004,highway,bus_stop,regular
1582763004,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1582763004,local_ref,HEBBALA,regular
1582763025,name,HMT House,regular
1582763025,highway,bus_stop,regular
1582763030,name,Coffee Board Layout,regular
1582763030,highway,bus_stop,regular
1582763033,highway,turning_circle,regular
1584391092,name,Attiguppe,regular
1584391092,place,subur,regular
1584391092,kn,\xe0\xb2\x85\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\x97\xe0\xb3\x81\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb3\x86,name
1584506969,barrier,gate,regular
1584511575,name,Vinayaka Layout,regular
1584511575,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1584511575,place,locality,regular
1584511575,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\xaf\xe0\xb2\x95 \xe0\xb2\xac\xe0\xb2\xa1\xe0\xb2\xbe\xe0\xb2\xb5\xe0\xb2\xa3\xe0\xb3\x86,name
1584511575,postcode,560066,addr
1584654586,amenity,parking,regular
1584654586,wheelchair,limited,regular
1584654615,barrier,gate,regular
1584654660,amenity,fountain,regular
1584707571,barrier,gate,regular
1585304249,housenumber,1A,addr
1585304273,housenumber,1,addr
1585304284,barrier,gate,regular
1585422234,housenumber,10,addr
1585422235,housenumber,2,addr
1585452378,housenumber,4,addr
1585452398,housenumber,3,addr
1585452410,housenumber,3,addr
1585452416,housenumber,3A,addr
1585466547,housenumber,5,addr
1585466550,housenumber,7A,addr
1585466566,housenumber,9,addr
1585466567,housenumber,6A,addr
1585466576,name,KPTCL,regular
1585466576,building,yes,regular
1585466590,housenumber,8,addr
1585466595,housenumber,7,addr
1585469278,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1585469278,street,Whitefield Main Road Road,addr
1585469278,postcode,560066,addr
1585469278,housenumber,284,addr
1585471056,name,Gandhipura,regular
1585471056,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1585471056,place,village,regular
1585471056,kn,\xe0\xb2\x97\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\xa7\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1585471056,postcode,560066,addr
1585471058,name,S V Sushma Hair Dressers,regular
1585471058,shop,hairdresser,regular
1585471058,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1585471058,postcode,560066,addr
1585549974,barrier,gate,regular
1585678331,amenity,parking,regular
1585697211,name,Veeranjaneya Devasthana,regular
1585697211,amenity,place_of_worship,regular
1585697211,kn,\xe0\xb2\xb5\xe0\xb3\x80\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x9c\xe0\xb2\xa8\xe0\xb3\x87\xe0\xb2\xaf,name
1585697211,religion,hindu,regular
1585793366,name,"b""Visitors Car Park""",regular
1585793366,amenity,parking,regular
1585793501,name,"b""Visitors Car Park""",regular
1585793501,amenity,parking,regular
1585793597,barrier,gate,regular
1585847220,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1585847220,street,Inner Circle,addr
1585847220,postcode,560066,addr
1585847220,housename,Amulya,addr
1585847220,housenumber,307,addr
1586562179,amenity,swimming_pool,regular
1586674044,railway,level_crossing,regular
1586948309,name,Cafe @ Neeladri,regular
1586948309,amenity,fast_food,regular
1586948309,cuisine,indian,regular
1586948311,name,Cafe Coffee Day,regular
1586948311,amenity,cafe,regular
1586948312,name,Mast Kalandar,regular
1586948312,amenity,restaurant,regular
1586948312,kn,\xe0\xb2\xae\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa4\xe0\xb3\x8d \xe0\xb2\x95\xe0\xb2\xb2\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb2\xb0\xe0\xb3\x8d,name
1586948312,website,http://www.mastkalandar.com/,regular
1586948313,name,Nilgiris,regular
1586948313,shop,supermarket,regular
1586948313,kn,\xe0\xb2\xa8\xe0\xb3\x80\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\x97\xe0\xb2\xbf\xe0\xb2\xb0\xe0\xb3\x80\xe0\xb2\xb8\xe0\xb3\x8d,name
1586948313,website,http://www.nilgiris1905.com/,regular
1586948313,street,Neeladri Road,addr
1586948315,name,Printo,regular
1586948315,shop,copyshop,regular
1586948315,website,http://www.printo.in/,regular
1586950862,highway,traffic_signals,regular
1588150107,name,Pantarapalya,regular
1588150107,place,subur,regular
1588150107,kn,\xe0\xb2\xaa\xe0\xb2\x82\xe0\xb2\xa4\xe0\xb2\xb0\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
1588150108,name,Rajiv Gandhi Circle,regular
1588150108,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\x9c\xe0\xb3\x80\xe0\xb2\xb5\xe0\xb3\x8d \xe0\xb2\x97\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\xa7\xe0\xb2\xbf \xe0\xb2\xb5\xe0\xb3\x83\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xa4,name
1588150108,junction,yes,regular
1588150119,name,Laggere,regular
1588150119,place,subur,regular
1588150119,kn,\xe0\xb2\xb2\xe0\xb2\x97\xe0\xb3\x8d\xe0\xb2\x97\xe0\xb3\x86\xe0\xb2\xb0\xe0\xb3\x86,name
1588150119,postcode,560058,addr
1588150120,name,Sunkadakatte,regular
1588150120,place,subur,regular
1588150120,kn,\xe0\xb2\xb8\xe0\xb3\x81\xe0\xb2\x82\xe0\xb2\x95\xe0\xb2\xa6\xe0\xb2\x95\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x86,name
1588150121,name,Chandra Layout,regular
1588150121,place,subur,regular
1588150121,kn,\xe0\xb2\x9a\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0 \xe0\xb2\xb2\xe0\xb3\x87\xe0\xb2\x94\xe0\xb2\x9f\xe0\xb3\x8d,name
1588150122,name,Pushpagiri Nagar,regular
1588150122,place,locality,regular
1588150123,name,Pattanagere,regular
1588150123,kn,\xe0\xb2\xaa\xe0\xb2\x9f\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb2\xa3\xe0\xb2\x97\xe0\xb3\x86\xe0\xb2\xb0\xe0\xb3\x86,name
1588150123,place,subur,regular
1588150128,name,Kamakshipalya,regular
1588150128,place,subur,regular
1588150128,kn,\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
1588150132,name,Mailasandra,regular
1588150132,place,locality,regular
1588150132,kn,\xe0\xb2\xae\xe0\xb3\x88\xe0\xb2\xb2\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0,name
1588411575,name,Vigneshwara Nagara,regular
1588411575,highway,bus_stop,regular
1588411575,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\x97\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb3\x87\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb0 \xe0\xb2\xa8\xe0\xb2\x97\xe0\xb2\xb0,name
1588411575,local_ref,SUNKADA KATTE,regular
1588432381,name,Kottigepalya,regular
1588432381,place,locality,regular
1588453602,name,NICE Expressway,regular
1588453602,highway,motorway_junction,regular
1588453602,kn,\xe0\xb2\xa8\xe0\xb3\x88\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\x8e\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb3\x87,name
1589076219,name,Peninsular Gneiss National Monument,regular
1589076219,tourism,attraction,regular
1589076219,historic,monument,regular
1589223942,name,V-Care Pharma,regular
1589223942,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1589223942,amenity,pharmacy,regular
1589223942,dispensing,yes,regular
1589223942,postcode,560066,addr
1589223990,barrier,gate,regular
1589223993,barrier,gate,regular
1589224067,barrier,gate,regular
1589241314,name,Andrahalli,regular
1589241314,kn,\xe0\xb2\x85\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1589241314,place,neighbourhood,regular
1589314307,name,Gangondanahalli Cross,regular
1589314307,highway,bus_stop,regular
1589314307,local_ref,LAKSHMIPURA CROSS,regular
1589314465,name,Gangondanahalli,regular
1589314465,highway,bus_stop,regular
1589314465,kn,\xe0\xb2\x97\xe0\xb2\x82\xe0\xb2\x97\xe0\xb3\x8a\xe0\xb2\x82\xe0\xb2\xa1\xe0\xb2\xa8\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1589314684,name,Kachohalli,regular
1589314684,highway,bus_stop,regular
1589314684,kn,\xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\x9a\xe0\xb3\x8b\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1589314795,name,Laxmipura,regular
1589314795,highway,bus_stop,regular
1589314795,kn,\xe0\xb2\xb2\xe0\xb2\x95\xe0\xb3\x8d\xe0\xb2\xb7\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb3\x80\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1589314795,local_ref,LAKSHMIPURA,regular
1589314866,name,Rajeshwari Nagara,regular
1589314866,highway,bus_stop,regular
1589513001,name,Kundalahalli,regular
1589513001,place,neighbourhood,regular
1589513001,kn,\xe0\xb2\x95\xe0\xb3\x81\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb2\xb2\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1589513001,kn:iso15919,Kundalaha\xe1\xb8\xb7\xe1\xb8\xb7i,name
1589532577,barrier,toll_booth,regular
1589532596,barrier,toll_booth,regular
1589532603,name,Magadi Road,regular
1589532603,highway,motorway_junction,regular
1589557488,name,Om Electronics,regular
1589557488,shop,electronics,regular
1589590957,highway,traffic_signals,regular
1590229359,name,Whitefield Fish and Chicken Centre,regular
1590229359,shop,butcher,regular
1590229359,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1590229359,street,Immadihalli Road,addr
1590229359,postcode,560066,addr
1590242941,type,regional,regular
1590242941,man_made,flagpole,regular
1593070943,name,Thigalara Palya,regular
1593070943,highway,bus_stop,regular
1593070943,local_ref,THIGALARAPALYA,regular
1594583469,name,Dodsworth Enclave,regular
1594583469,is_in,"Whitefield, Bangalore, Karnataka, India",regular
1594583469,place,hamlet,regular
1594583469,alt_name,Dodsworth Layout,regular
1594583469,postcode,560066,addr
1594750994,name,Suchitra Biriyani,regular
1594750994,level,1,regular
1594750994,amenity,restaurant,regular
1594750994,cuisine,indian,regular
1594751016,source,Local knowledge,regular
1594751016,amenity,toilets,regular
1594751019,barrier,gate,regular
1594751028,name,Udupi Park,regular
1594751028,amenity,restaurant,regular
1594751028,cuisine,vegetarian,regular
1594751028,vegetarian,only,diet
1594859769,name,G Hosahalli,regular
1594859769,highway,bus_stop,regular
1594902864,name,Kumbarahalli Cross,regular
1594902864,highway,bus_stop,regular
1594902864,local_ref,KUMBARA HALLI CROSS,regular
1595181171,name,E-City Family Dental Centre,regular
1595181171,amenity,dentist,regular
1595181175,name,Just Books,regular
1595181175,amenity,library,regular
1595181175,website,http://www.justbooksclc.com/,regular
1595181184,name,Mama-G,regular
1595181184,phone,+919739786600,regular
1595181184,amenity,restaurant,regular
1595181184,cuisine,indian,regular
1595181184,smoking,no,regular
1595181184,capacity,50,regular
1595181184,city,Bangalore,addr
1595181184,street,Neeladri Road,addr
1595181184,postcode,560100,addr
1595181210,name,Wipro Gate,regular
1595181210,highway,bus_stop,regular
1595181210,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x8b \xe0\xb2\x97\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d,name
1595181210,operator,BMTC,regular
1595181361,amenity,atm,regular
1595181361,operator,Punjab National Bank,regular
1595761301,barrier,toll_booth,regular
1595761301,operator,NICE,regular
1595761320,barrier,toll_booth,regular
1595761320,operator,NICE,regular
1595801457,name,More,regular
1595801457,shop,supermarket,regular
1596076530,name,Devi Temple,regular
1596076530,amenity,place_of_worship,regular
1596076530,kn,\xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xbf \xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\x96\xe0\xb2\xbe\xe0\xb2\xa8,name
1596076530,religion,hindu,regular
1596076531,name,Just Bake,regular
1596076531,shop,bakery,regular
1596076556,name,HDFC Bank ATM,regular
1596076556,amenity,atm,regular
1596076556,kn,\xe0\xb2\x8e\xe0\xb2\x9a\xe0\xb3\x8d. \xe0\xb2\xa1\xe0\xb2\xbf. \xe0\xb2\x8e\xe0\xb2\xab\xe0\xb3\x8d. \xe0\xb2\xb8\xe0\xb2\xbf..,name
1596076556,operator,HDFC,regular
1596076556,currency:INR,yes,regular
1596076556,drive_through,no,regular
1596076611,name,Cafe Coffee Day,regular
1596076611,amenity,cafe,regular
1596076611,kn,\xe0\xb2\x95\xe0\xb2\xab\xe0\xb3\x86 \xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xab\xe0\xb2\xbf \xe0\xb2\xa1\xe0\xb3\x87,name
1596076611,website,http://www.cafecoffeeday.com/,regular
1596076612,name,KSRTC Booking House,regular
1596076612,shop,travel_agency,regular
1596076612,phone,+919900521547,regular
1596076612,information,office,regular
1596076612,opening_hours,Mo-Fr 08:30-20:00,regular
1596076613,name,Pizza Hut,regular
1596076613,phone,+918042482222,regular
1596076613,amenity,restaurant,regular
1596076613,cuisine,pizza,regular
1596076613,website,http://pizzahut.co.in/,regular
1596076621,amenity,atm,regular
1596076621,website,http://corpbank.com/,regular
1596076621,operator,Corporation Bank,regular
1596104432,name,Kempapura Bus Stop,regular
1596104432,highway,bus_stop,regular
1596104432,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1596104432,local_ref,Military Dairy Farm,regular
1597376413,name,Manganahalli,regular
1597376413,highway,bus_stop,regular
1597376413,kn,\xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xa8\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1597376640,name,Upkar Badavane,regular
1597376640,highway,bus_stop,regular
1597376780,name,Gidadakonenahalli,regular
1597376780,highway,bus_stop,regular
1597376780,kn,\xe0\xb2\x97\xe0\xb2\xbf\xe0\xb2\xa1\xe0\xb2\xa6\xe0\xb2\x95\xe0\xb3\x8b\xe0\xb2\xa8\xe0\xb3\x87\xe0\xb2\xa8\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xb3\xe0\xb2\xbf,name
1597377117,name,Ramasandra,regular
1597377117,highway,bus_stop,regular
1597377117,kn,\xe0\xb2\xb0\xe0\xb2\xbe\xe0\xb2\xae\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0,name
1597390138,barrier,gate,regular
1597612576,name,Lido,regular
1597612576,highway,bus_stop,regular
1597612577,highway,bus_stop,regular
1597612578,name,Binnamangala,regular
1597612578,highway,bus_stop,regular
1597612578,kn,\xe0\xb2\xac\xe0\xb2\xbf\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\x97\xe0\xb2\xb2,name
1597612579,name,NGEF,regular
1597612579,highway,bus_stop,regular
1597612579,operator,BMTC,regular
1597612580,name,Srinivasapura,regular
1597612580,highway,bus_stop,regular
1597612580,kn,\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x80\xe0\xb2\xa8\xe0\xb2\xbf\xe0\xb2\xb5\xe0\xb2\xbe\xe0\xb2\xb8\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
1597659987,emergency,phone,regular
1597659998,emergency,phone,regular
1597660004,emergency,phone,regular
1597660007,emergency,phone,regular
1597724579,name,Bramha Devara Gudda,regular
1597724579,highway,bus_stop,regular
1597811477,name,Lords Plaza,regular
1597811477,tourism,hotel,regular
1597811477,website,http://www.lordshotels.com/,regular
1597840693,atm,yes,regular
1597840693,name,Canara Bank,regular
1597840693,amenity,bank,regular
1597840693,en,Canara Bank,name
1597840693,website,http://www.canarabank.com,regular
1597840693,wikipedia,en:Canara Bank,regular
1597840693,wikidata,Q2003777,brand
1597840695,name,Chung Wah,regular
1597840695,amenity,restaurant,regular
1597840695,cuisine,chinese,regular
1597840695,website,http://www.chungwahrestaurants.co.in/,regular
1597840698,name,Emperor,regular
1597840698,amenity,restaurant,regular
1597840698,cuisine,indian,regular
1597840711,name,Foodware,regular
1597840711,amenity,fast_food,regular
